file,ID,Length,GC_Content
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000271400.1,3087,0.53
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000271500.1,2139,0.51
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000271600.1,2580,0.524
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000271700.1,717,0.534
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000271800.1,2814,0.512
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000271900.1,4641,0.529
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000224800.1,1974,0.534
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000272000.1,2625,0.496
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000272100.1,747,0.55
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000272200.1,1302,0.537
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000272300.1,5334,0.51
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000272400.1,2289,0.502
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000272500.1,1350,0.536
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000272600.1,369,0.531
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000272700.1,462,0.554
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000272800.1,1473,0.514
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000224900.1,576,0.505
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000272900.1,1161,0.526
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000273000.1,1191,0.522
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000273100.1,1194,0.513
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000273200.1,1194,0.513
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000273300.1,1233,0.527
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000225000.1,711,0.575
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000273400.1,1005,0.476
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000273500.1,1284,0.436
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000273600.1,2616,0.399
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000273700.1,561,0.412
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000273800.1,729,0.42
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000273900.1,1311,0.406
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000274000.1,381,0.415
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000274100.1,1245,0.431
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000274200.1,1383,0.414
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000274300.1,693,0.455
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000274400.1,4065,0.511
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000225100.1,720,0.507
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000274500.1,462,0.524
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000274600.1,2118,0.48
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000274700.1,1467,0.451
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000274800.1,432,0.535
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000225200.1,948,0.52
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000274900.1,2994,0.522
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000275000.1,1173,0.5
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000225300.1,1545,0.482
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000275100.1,1872,0.49
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000275200.1,582,0.596
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000275300.1,1518,0.516
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000275400.1,1011,0.535
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000275500.1,2166,0.521
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000275600.1,2265,0.511
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000219300.1,455,0.589
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000275700.1,1020,0.537
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000275800.1,1206,0.509
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000225400.1,423,0.499
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000275900.1,1818,0.55
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276000.1,798,0.623
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276000.2,1504,0.605
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276100.1,1818,0.553
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000225500.1,2052,0.548
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276200.1,798,0.623
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276200.2,1504,0.605
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276300.1,1818,0.553
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276400.1,3121,0.487
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276500.1,2196,0.514
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276600.1,4077,0.518
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000225600.1,1140,0.54
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276700.1,1878,0.536
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276800.1,1947,0.526
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000276900.1,1008,0.521
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000277000.1,1383,0.518
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000277100.1,792,0.515
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000277200.1,345,0.583
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000277300.1,1803,0.485
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000225700.1,1785,0.491
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000277400.1,303,0.561
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000277500.1,645,0.597
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000277600.1,2184,0.494
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000277700.1,1254,0.55
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000277800.1,2358,0.517
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000277900.1,5142,0.498
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000278000.1,1284,0.521
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000278100.1,1872,0.536
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000278200.1,753,0.513
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000225800.1,927,0.506
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000278300.1,3183,0.496
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000278400.1,1545,0.54
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000219400.1,2688,0.56
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000278500.1,495,0.57
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000278600.1,816,0.531
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000278700.1,1266,0.531
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000278800.1,1065,0.504
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000225900.1,1059,0.482
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000278900.1,3117,0.49
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000279000.1,1386,0.529
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000279100.1,621,0.512
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000279200.1,2238,0.531
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000279300.1,2163,0.529
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000226000.1,360,0.508
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000279400.1,648,0.529
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000279500.1,1677,0.477
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000279600.1,4584,0.528
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000279700.1,603,0.486
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000279800.1,603,0.486
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000226100.1,495,0.519
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000279900.1,603,0.486
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000280000.1,756,0.522
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000280100.1,2337,0.497
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000280200.1,1785,0.467
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000280300.1,1605,0.493
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000280400.1,2430,0.513
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000280500.1,393,0.542
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000280600.1,1293,0.544
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000280700.1,3036,0.514
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000280800.1,1617,0.563
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000280900.1,606,0.574
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000281000.1,1440,0.504
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000226200.1,654,0.558
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000281100.1,13839,0.502
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000226300.1,339,0.587
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000281200.1,447,0.528
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000281300.1,1503,0.542
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000281400.1,1779,0.513
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000226400.1,498,0.6
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000281500.1,2568,0.501
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000281600.1,1362,0.551
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000281700.1,2265,0.512
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000281800.1,540,0.494
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000226500.1,803,0.554
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000281900.1,2268,0.536
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000282000.1,447,0.528
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000282100.1,1488,0.583
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000282200.1,1488,0.583
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000226600.1,820,0.585
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000282300.1,1869,0.477
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000282400.1,1434,0.476
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000282500.1,1224,0.485
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000282600.1,1299,0.549
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000226700.1,219,0.553
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000282700.1,4611,0.522
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000226800.1,1142,0.513
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000282800.1,3456,0.517
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000282900.1,501,0.561
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283000.1,798,0.513
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283100.1,5109,0.501
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000226900.1,1857,0.602
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283200.1,579,0.598
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283300.1,582,0.643
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283400.1,405,0.635
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283500.1,936,0.505
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283600.1,2064,0.535
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283700.1,2097,0.489
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283700.2,2242,0.479
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283700.3,1285,0.492
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283800.1,756,0.533
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000283900.1,1335,0.545
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000284000.1,1011,0.493
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000284100.1,9525,0.501
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000227000.1,456,0.529
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000284200.1,2322,0.524
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000284300.1,4617,0.526
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000284400.1,1494,0.493
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000284500.1,1515,0.523
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000284600.1,315,0.517
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000284700.1,1932,0.53
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000284800.1,2424,0.502
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000284900.1,1056,0.542
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000285000.1,2073,0.493
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000227100.1,654,0.558
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000285100.1,1110,0.505
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000285200.1,1812,0.515
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000285300.1,1827,0.525
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000227200.1,339,0.587
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000285400.1,699,0.505
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000285500.1,1536,0.518
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000285600.1,1305,0.517
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000285700.1,2583,0.497
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000285800.1,1794,0.543
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000285900.1,564,0.521
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000286000.1,4644,0.525
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000227300.1,498,0.6
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000286100.1,1185,0.565
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000286200.1,1371,0.537
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000286300.1,2319,0.528
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000286400.1,1488,0.544
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000227400.1,803,0.554
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000286500.1,273,0.571
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000286600.1,645,0.54
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000286700.1,969,0.486
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000286800.1,501,0.479
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000286900.1,354,0.534
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000287000.1,1689,0.628
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000227500.1,820,0.587
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000287100.1,1689,0.628
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000287200.1,1689,0.629
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000287300.1,1689,0.629
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000287400.1,1689,0.628
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000287500.1,1689,0.628
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000227600.1,219,0.553
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000287600.1,1689,0.628
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000287700.1,1689,0.628
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000287800.1,1689,0.628
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000227700.1,1142,0.513
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000287900.1,1689,0.628
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000288000.1,1689,0.628
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000288100.1,1689,0.628
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000288200.1,1377,0.462
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000288300.1,486,0.525
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000288400.1,1014,0.486
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000288500.1,3012,0.426
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000227800.1,1857,0.602
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000288600.1,1179,0.391
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000288700.1,897,0.404
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000288800.1,738,0.412
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000288900.1,615,0.4
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000289000.1,3453,0.387
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000289100.1,978,0.491
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000289200.1,5007,0.478
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000289300.1,1053,0.508
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000289400.1,3009,0.512
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000227900.1,453,0.536
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000289500.1,1689,0.629
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000289600.1,1791,0.546
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000289700.1,1263,0.491
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000289800.1,1803,0.484
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000289900.1,693,0.525
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000290000.1,2898,0.517
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000290100.1,1176,0.526
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000290200.1,897,0.619
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000290300.1,2160,0.494
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000290400.1,1062,0.565
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000290500.1,819,0.531
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000290600.1,948,0.502
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000290700.1,1848,0.539
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000228000.1,654,0.558
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000290800.1,1200,0.571
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000290900.1,1788,0.547
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000291000.1,741,0.499
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000228100.1,339,0.587
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000291100.1,765,0.557
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000291200.1,717,0.607
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000291300.1,375,0.507
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000291400.1,2142,0.556
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000291500.1,999,0.508
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000291600.1,1536,0.533
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000291700.1,1122,0.551
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000291800.1,1458,0.477
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000228200.1,498,0.6
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000291900.1,735,0.611
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000292000.1,1713,0.525
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000292100.1,5130,0.537
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000228300.1,803,0.554
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000219500.1,1158,0.555
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000292200.1,1107,0.51
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000292300.1,723,0.524
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000292400.1,942,0.568
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000292500.1,1464,0.521
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000228400.1,820,0.587
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000292600.1,921,0.521
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000292700.1,960,0.53
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000292800.1,1131,0.552
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000292900.1,945,0.53
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000293000.1,1023,0.53
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000293100.1,1239,0.548
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000228500.1,219,0.553
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000293200.1,1017,0.568
TcruziTcDm25H1,TcDm25_Chr04_H1_c1_ID_TcDm25H1_000293300.1,1251,0.592
